ICV2,O=C(/C=C/[C@@H](NC([C@H](CC(C)C)NC([C@@H](NC([C@@H](NC(OC(C)(C)C)=O)[C@H](O)C)=O)C(C)C)=O)=O)C[C@@H]1CCNC1=O)OCC
ICV744,C(N[C@H](C(C(NC1CC1)=O)=O)CCCC)(=O)[C@@H]2[C@@]3([C@@](C3(C)C)(CN2C([C@@H](NC(NC4(CS(C(C)(C)C)(=O)=O)CCCCC4)=O)C(C)(C)C)=O)[H])[H]
ICV432,ClC=1C=CC=2C(=NC=CC2NC3=CC=C(O)C(=C3)CN(CC)CC)C1
ICV156,O=C(NC1=CC=C(Cl)C=C1)CSC2=NC=CC(=N2)C3=C(SC(C4=NC(=CS4)C)=C3C)SC
ICV41,C(C1(OC(N[C@H](C(N[C@@H](C[C@@H]2CCNC2=O)C=O)=O)CC(C)C)=O)CCN(C(OC(C)(C)C)=O)CC1)C3=CC=CC=C3
ICV336,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC=C(Cl)C=C4)=O)CC3
ICV787,O=C(C1=CC=C(C=C1)C(C)(C)C)CCCN2CCC(OC(C=3C=CC=CC3)C=4C=CC=CC4)CC2
ICV85,N(=O)(=O)C1=C2C(C(=O)N(CC([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)[C@@H](C)C)=O)[C@@H](C)O)=O)CC(C)C)=O)CCC(N(C)C)=O)=O)NC2=O)=CC=C1
ICV289,O([C@@H](CCC1=CC(O)=C(O)C=C1)CCCCC2=CC(O)=C(O)C=C2)[C@H]3[C@H](O)[C@@H](O)[C@H](O)CO3
ICV116,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C(OCC(C)C)=CC=C5)=C5N4)=O)=O
ICV283,OC1=C2C(O[C@@H](CC2=O)C3=CC=C(O)C=C3)=CC(O)=C1C/C=C(/CCC=C(C)C)\C
ICV376,OC1=CC=C(C(OC)=C1)CCCC2=CC(O)=C(O)C(=C2CC=C(C)C)CC=C(C)C
ICV199,O=C(C(C=CC(OCC(C)C)=C1)=C1C)C(C(C(C=C2)=CC(OC)=C2O)N(C3=O)CCN(C)C)=C3O
ICV101,CC(N[C@@H]([C@H](C)O)C(N[C@H](C(N[C@@H](CC1CCCCC1)C(N[C@H](C=O)CC2=CN=CN2)=O)=O)C(C)C)=O)=O
ICV67,[C@H](CC1=CC=CC=C1)([C@H](C[C@H](CC2=CC=CC=C2)NC(COC3=C(C)C=CC=C3C)=O)O)NC([C@@H](NC(CCNC(OC(C)(C)C)=O)=O)CC(C)C)=O
ICV55,[C@H](CC1=CC=CC=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)NC([C@@H](NC(OCC3=CC=CC=C3)=O)[C@@H](C)C)=O
ICV137,O=C1C(=O)N(C2=CC=C(C=C12)S(=O)(=O)N3CCN(C)CC3)CC=4C=CC=5C=CC=CC5C4
ICV656,O=C(NC1=CC=C(C(=C1)NC2=NC(=CS2)C=3C=NC=CC3)C)C4=CC=C(C=C4)CN5CCN(C)CC5
ICV396,O=C1N=C(N)NC2=C1N=CN2CCC(CO)CO
ICV114,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C=CC(OC)=C5)=C5N4)=O)=O
ICV737,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(OC4(OC=5C=C(O)C=C(O)C5C(O)C4O)C6=CC=C(O)C(O)=C6)C2)C1
ICV733,O=C(C1=CC=C(C=C1)C)C2=CC(O)=C(O)C(=C2)N(=O)=O
ICV386,S=C1NNC(=NNC=2C=CC=CC2I)N1NC3C=CCC3
ICV627,O=C(OC1CCC(CCCC)CC1)N[C@@H](CC(C)C)C(N[C@H](C=O)C[C@H]2C(NCC2)=O)=O
ICV313,O=C(NCC1=CC=C(OC)C=C1)C2CCN(CC3=CC=CC=4C=CC=CC43)CC2
ICV48,[C@@H](CC1=CC=CC=C1)(NC([C@@H](NC(=O)C=2C=C(C)ON2)[C@@H](C)C)=O)C(N[C@@H](C[C@H]3C(=O)NCC3)/C=C/C(OCC)=O)=O
ICV103,[C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)CO)=O)C)=O)C(C)C)=O)(C(N[C@@H](CCC(N(C)C)=O)C=O)=O)CC(C)C
ICV725,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC(OCC2=CC=CC=C2)=O)CC(C)C)=O)C(C(NC3CC3)=O)=O
ICV711,OC1=C2C(=CC(O[C@@H]3O[C@H](CO[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)[C@@H](O)[C@H](O)[C@H]3O)=C1OC)OC(=CC2=O)C5=CC=C(OC)C=C5
ICV705,C([C@@H](OC(/C=C/C1=CC(O)=C(O)C=C1)=O)C(O)=O)C2=CC(O)=C(O)C=C2
ICV419,O(C=1C2=CC3=CC1OC=4C(Cl)=CC(=CC4)[C@@H](O)[C@@H](NC([C@@H](CC(C)C)NC)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@]3(C(=O)N[C@@]5(C=6C=C(C=7C([C@@H](C(O)=O)NC(=O)[C@]([C@H](O[C@H]8C[C@](C)(N)[C@@H](O)[C@H](C)O8)C=9C=C(Cl)C(O2)=CC9)(NC5=O)[H])=CC(O)=CC7O)C(O)=CC6)[H])[H])[C@H]%10[C@H](O[C@H]%11C[C@@](NCC%12=CC=C(C=C%12)C%13=CC=C(Cl)C=C%13)(C)[C@@H](O)[C@H](C)O%11)[C@@H](O)[C@H](O)[C@@H](CO)O%10
ICV308,O=C(NC(C1=CC=CC=2C=CC=CC21)(C)C)C3=CC(N)=CC=C3C
ICV734,O(C1=CC(I)=C(O)C(I)=C1)C2=C(I)C=C(C[C@@H](C(O)=O)N)C=C2I
ICV56,[C@H](CC1=CC=CC=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)NC(/C=C/C3=CC=C(N(=O)=O)C=C3)=O
ICV426,CC/C(C1=CC=CC=C1)=C(C2=CC=CC=C2)/C3=CC=C(C=C3)OCCN(C)C
ICV753,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC(F)=C(OC)C=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV758,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC(Cl)=C(Cl)C=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV784,O=C1NN=C(C=2C=C(C(O)=CC2O)C(C)C)N1C=3C=CC4=C(C=CN4C)C3
ICV182,O(CC(N[C@H](C(N[C@@H](CC1=CC=CC=C1)[C@H](C[C@H](CC2=CC=CC=C2)NC(COC3=C(C)C=CC=C3C)=O)O)=O)CC(C)C)=O)C4=CC5=C(C=C4)C=CC=C5
ICV36,C(=C\1/C(=NN(C1=O)C2=CC(C(O)=O)=CC=C2)C3=CC=CC=C3)\C4=CC=C(C=C4)C5=CC=CC=C5
ICV232,O=C(N(C(C=C1)=CC=C1NCC2=CC=CC=C2)CC3=CSC=C3)CN4C5=CC=CC=C5N=N4
ICV264,O=C1C=2C=CC=CC2[Se]N1C=3C=CC=CC3
ICV249,O=C(C1=C(N2)C=CC(S(=O)(N3CCN(CC4=CC(OC)=C(OC)C(OC)=C4)CC3)=O)=C1)C2=O
ICV305,[C@@H](NC(=O)C1=CC=C(N)C=C1)(C)C2=CC3=C(C=C2)C=CC=C3
ICV122,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4NC5=C(C=CC=C5)C4)=O)=O
ICV267,O=C1C=2C(C(=O)C=C1[C@@H](CC=C(C)C)O)=C(O)C=CC2O
ICV751,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC(OC)=C(OC)C=C3)=O)C[C@@]4([H])[C@]2([H])C4(C)C)=O)C([H])=O)CCN1
ICV325,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(N[C@H](C)C4=CC=CC=C4)=O)CC3
ICV389,OC=1C(=NC=C(C1C23OC4(O)CC(O)(O2)CC(O)(O3)C4)CO)C
ICV220,O=C(CN1C2=CC=CC=C2N=N1)N(C(C=C3)=CC=C3NC(C4=CC=NO4)=O)C(C5=CSC=C5)C(NC(C)(C)C)=O
ICV201,O=C(N/N=C/C(C=C1OC)=CC(OC)=C1O)/C(NC(C2=CC=CC=C2)=O)=C\C3=CC=CC=C3
ICV299,OC1=C2C(O[C@@]([C@@H](O)C2=O)(C3=CC(OC)=C(O)C=C3)[H])=CC4=C1CCC(CCCC(C)(C)O)(C)O4
ICV378,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3
ICV686,O=C(NS(=O)(=O)C1=CC=C(N)C=C1)C
ICV770,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC=C(OC)C=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV150,C[C@@]12[C@](C)([C@]3([C@@](C)(CC1)CC[C@](C(OC)=O)(C)C3)[H])CC[C@]4(C)C2=CC=C5C4=CC(=O)C(O)=C5C
ICV343,O=C(NCC=1C=CC=C(F)C1)C2CCN(CC2)C(C3=NC=CC=4C=CC=CC43)C
ICV294,CC(NC(C1=CC=CC=C1C)=O)C2=CC3=C(C=C2)C=CC=C3
ICV338,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC4=CC=C(F)C=C4)=O)CC3
ICV24,O=C(NCC1)[C@@H]1C[C@@H](C(O)S(=O)(O)=O)NC([C@H](CC(C)C)NC(OCCC2=CC(Cl)=CC=C2)=O)=O
ICV163,O=C(NC1=CC=C(C=C1)NC(=O)C2=CC(=CC(=C2)N(=O)=O)B(O)O)C3=CC(=CC(=C3)N(=O)=O)B(O)O
ICV418,O(C1=C2C([C@@H](C(NCCCN(C)C)=O)NC(=O)[C@@]3([C@H](O)C=4C=C(Cl)C(=CC4)OC=5C=C6[C@](C(=O)N[C@](C=7C=C2C(O)=CC7)(C(=O)N3)[H])(NC(=O)[C@@]8(C=9C=C(OC=%10C=C([C@@H](NC)C(=O)N[C@@](C(=O)N8)(CC=%11C=CC(OC(=C6)C5O[C@H]%12[C@H](NC(CCCCCCCCC(C)C)=O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O%12)=CC%11)[H])C=CC%10O)C=C(O)C9Cl)[H])[H])[H])=CC(O)=C1)[C@H]%13O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%13O
ICV139,O=C(C1=O)C2=C(C=CC(S(=O)(N3CCN(C4=CC=CC=N4)CC3)=O)=C2)N1CC5=CC6=C(C=CC=C6)C=C5
ICV321,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC=4C=C5C(=CC4)OCO5)=O)CC3
ICV795,OC(C=1C=CC=CC1)(CCN2CCCCC2)C3CCCCC3
ICV46,FC(F)(F)C1=NC=2N=CN=C(N)C2N1
ICV155,O=N(=O)C1=CC=C(N=C1S(=O)(=O)C=2C=CC=CC2)OC
ICV207,O=C(C1=CC(B(O)O)=CC([N+]([O-])=O)=C1)OC(C=C2)=CC=C2OC(C3=CC(B(O)O)=CC([N+]([O-])=O)=C3)=O
ICV51,[C@@H](CC1=CC=CC=C1)(CC([C@@H](NC(=O)C=2C=C(C)ON2)[C@@H](C)C)=O)C(N[C@@H](CC3=CC=CC=C3)/C=C/C(OCC)=O)=O
ICV107,C([C@H](C[C@H]1C(=O)NCC1)NC([C@@H](NC([C@@H](NC(COC2=CC(N(C)C)=CC=C2)=O)C(C)C)=O)CC(C)C)=O)(=O)C3=NC=4C(S3)=CC=CC4
ICV86,O=C1C=2C(C(=O)NN1CC([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(C)=O)[C@@H](C)C)=O)[C@@H](C)O)=O)CC(C)C)=O)CCC(N(C)C)=O)=O)=CC=CC2
ICV403,OC1=C2C=3C([C@H](O[C@H]4[C@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O)CO5)[C@@H](NC)[C@@H](C)O4)[C@@H](O)C2=CC6=C1C(=O)C=7C(C6=O)=C(O)C=C(OC)C7)=CC(C)=C(C(N[C@@H](C(O)=O)C)=O)C3O
ICV383,S=C1NNC(=NNC2=CC=C(Cl)C=C2)N1NC3C=CCC3
ICV123,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C=CC=C5)=C5O4)=O)=O
ICV53,[C@H](CC1=CC=C(F)C=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)NC([C@@H](NC(OCC3=CC=CC=C3)=O)C(C)C)=O
ICV209,O=C(C1=CC(B(O)O)=CC([N+]([O-])=O)=C1)OC2=CC(OC(C3=CC(B(O)O)=CC([N+]([O-])=O)=C3)=O)=CC=C2
ICV1,O=C(/C=C/[C@@H](NC([C@H](CC(C)C)NC([C@@H](NC([C@@H](NC(OC(C)(C)C)=O)CO)=O)C(C)C)=O)=O)C[C@@H]1CCNC1=O)OCC
ICV16,[C@@H](C(NC1CCCCC1)=O)(COC(=O)C2=CC=CC=C2)NC(/C=C/C3=CC=CC=C3)=O
ICV172,O=C(ON1N=NC=2C=CC=CC21)C=3C=CC=CC3N
ICV730,C[N+]1=CC=C(C(NCC2=CC=CC=C2)=O)C=C1
ICV239,O=C(N(C(C=C1)=CC=C1NC(C(C)(C)C)=O)CC2=CSC=C2)CN3C4=CC=CC=C4N=N3
ICV422,ClC1=CC=C2SC3=C(N(CCCN(C)C)C2=C1)C=CC=C3
ICV288,C(C[C@@H](CCCCC1=CC(O)=C(O)C=C1)O)C2=CC(O)=C(O)C=C2
ICV356,O=C(NC1=NN=C(O1)C=2OC=3C(OCC)=CC=CC3C2)C=4SC=5C=CC=CC5C4Cl
ICV175,O=C(OC=1C=NC=C(Cl)C1)C=2C=CC=3NC=CC3C2
ICV200,O=C(C(SC(C)=N1)=C1C)C(C(C2=CC([N+]([O-])=O)=CC=C2)N(C3=O)CCCN4CCOCC4)=C3O
ICV766,O=C1[C@H](C[C@H](NC([C@H]2N(C(CCC3=CC=CC(F)=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV32,C(=C/1\C(=NN(C1=O)C2=CC=C(C(C)C)C=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV681,O[C@@]12[C@@]([C@@H](O)[C@]3(C(=C1O)C(=O)C=4C([C@@]3(C)O)=CC=CC4O)[H])([C@H](N(C)C)C(O)=C(C(N)=O)C2=O)[H]
ICV50,[C@H](CC1=CC=C(F)C=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)CC([C@@H](NC(OCC3=CC=CC=C3)=O)C(C)C)=O
ICV776,O=C1[C@H](C[C@H](NC([C@H]2N(C(COC3=CC(Cl)=C(Cl)C=C3)=O)C[C@]([H])(CCC4)[C@@]24[H])=O)C([H])=O)CCN1
ICV110,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=CC(C=CC=C5)=C5N4)=O)=O
ICV7,[C@H](CC1=CC=CC=C1)(C(N[C@@H](C[C@H]2C(=O)NCC2)C=O)=O)NC(/C=C/C3=C(F)C=C(Cl)C=C3)=O
ICV388,O=C(NC1=CC=C(Cl)C(=C1)C2=NC=3C=CC=CC3O2)C=4C=CC=C(OCC=5C=CC=CC5)C4
ICV195,O=C1N(C(C(C1=O)=C2)=CC=C2I)CC(S3)=CC=C3C(NC(C=C4)=CC=C4Cl)=O
ICV360,O=C1C(=O)C2=C(C=CC3=C2CCCC3(C)C)C=4OC=C(C14)C
ICV644,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC(OCC2CC(F)(F)C2)=O)CC(C)C)=O)C(S(=O)(=O)O)O
ICV679,CC(C)(O)C(C=CC=C1)=C1CC[C@H](C2=CC(/C=C/C3=NC4=C(C=CC(Cl)=C4)C=C3)=CC=C2)SCC5(CC5)CC(O)=O
ICV45,N#CC1=CC(Br)=CC=C1SC=2N=C(N=C(N2)OC)OC
ICV35,C(=C/1\C(=NN(C1=O)C2=CC=C(OC)C=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV428,O[C@]12[C@]([C@@]([C@@H](C(OC)=O)[C@H]1O)(C3=CC=CC=C3)[H])(OC=4C2=C(OC)C=C(O[C@H]5[C@H](OC)OC[C@]([C@@H](CO)O)(O5)[H])C4)C6=CC=C(OC)C=C6
ICV635,C([C@H](NC([C@@H](NC(OCCCC1CCCCC1)=O)CC(C)C)=O)C=O)[C@H]2C(=O)NCC2
ICV230,O=C(N(C1=CC=C(C2=CN=CC=C2)C=C1)CC3=CSC=C3)CN4C5=CC=CC=C5N=N4
ICV252,O=C(C1=C(N2)C=CC(S(=O)(N3CCN(C4=CC=CC=N4)CC3)=O)=C1)C2=O
ICV270,[C@@H](NC([C@H](CC(C)C)NC(C)=O)=O)(C(N[C@@H](CCSC)C=O)=O)CC(C)C
ICV722,C[C@]1(F)[C@@](O[C@H](COP(OC2=CC=CC=C2)(N[C@H](C(OC(C)C)=O)C)=O)[C@H]1O)(N3C(=O)NC(=O)C=C3)[H]
ICV198,NC1=NC(CSC2=NN=C(C3=CC=CC4=C3C=CC=C4)N2C5CCCCC5)=CS1
ICV352,[C@@H](NC(=O)C1=CC(CNC)=CC=C1C)(C)C=2C3=C(C=CC2)C=CC=C3
ICV21,O=C(NCC1)C1C[C@@H](C(O)S(=O)(O)=O)NC([C@H](CC(C)C)NC(OCC2=CC=CC=C2)=O)=O
ICV188,ClC(C=C1)=CC=C1C2=CC=C(O2)C(CC3=CN=CC(Br)=C3)=O
ICV689,N#CCC1(N2N=CC(=C2)C=3N=CN=C4NC=CC43)CN(C1)S(=O)(=O)CC
ICV34,C(=C/1\C(=NN(C1=O)C2=CC=C(C#N)C=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV75,C(N[C@H](C(SCC)SCC)CC1=CN=CN1)[C@@H]2[C@@H](NC(CNC([C@@H](NC(C)=O)[C@@H](C)O)=O)=O)[C@@]3([C@@](CN2C(=O)C4=CC=C(Br)C=C4)(CCCC3)[H])[H]
ICV290,O([C@@H](CCC1=CC(O)=C(O)C=C1)CCCCC2=CC(O)=C(O)C=C2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O
ICV102,CC(N[C@@H](CO)C(N[C@@H](C)C(N[C@@H](C(C)C)C(N[C@H](C(N[C@H](C=O)CC1=CN=CN1)=O)CC2CCCCC2)=O)=O)=O)=O
ICV99,CC(N[C@@H](CC(N)=O)C(N[C@H](C(N[C@@H](CC1CCCCC1)C(N[C@H](C=O)CC2=CN=CN2)=O)=O)C(C)C)=O)=O
ICV78,[C@@H](CC1=CC=C(F)C=C1)(CC([C@@H](NC(=O)C=2C=C(C)ON2)C(C)C)=O)C(N[C@@H](CC3=CC=CC=C3)/C=C/C(OCC)=O)=O
ICV13,C(=O)(N1[C@H](CN[C@@H](CC2=CN=CN2)C=O)C[C@@]3([C@@](C1)(CCCC3)[H])[H])C4=CC(=CC=C4)C5=CC=CC=C5
ICV276,OC1=C2C(=CC3=C1CCC(CCCC(C)(C)O)(C)O3)O[C@@H](CC2=O)C4=CC(O)=C(OC)C=C4
ICV382,S=C1NNC(=NNC=2C=CC=CC2Cl)N1NC3C=CCC3
ICV345,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC=4C=CN=CC4)=O)CC3
ICV256,O=C(C1=C(N2)C=CC(S(=O)(N3CCCCC3C)=O)=C1)C2=O
ICV215,CCN(C(S[Zn]SC(N(C1=CC=CC=C1)CC)=S)=S)C2=CC=CC=C2
ICV131,O=C1C(=O)N(C2=CC=C(F)C=C12)CC=3SC=4C=CC=CC4C3
ICV120,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=NC(C=CC=C5)=C5N4)=O)=O
ICV158,O=C(O)C1=CC=C(C=C1)C=C2C(=O)N(N=C2C=3C=CC=CC3)C4=CC=C(F)C=C4
ICV151,C[C@@]12[C@](C)([C@]3([C@@](C)(CC1)CC(=O)[C@H](C)C3)[H])CC[C@]4(C)C2=CC=C5C4=CC(=O)C(O)=C5C
ICV684,O=S(C1=NC=2C=CC(OC)=CC2N1)CC3=NC=C(C(OC)=C3C)C
ICV242,O=C(C1=C(N2)C=CC(Cl)=C1)C2=O
ICV728,O=C(NCC1=CC(OC)=C(OC)C(OC)=C1)C2CCN(CC=3C=CC=CC3)CC2
ICV108,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4NC(CC4)=O)=O)=O
ICV161,N#CC=1C(=O)N=C(SCC2=CC=C(C=C2)N(=O)=O)NC1C=3C=CC=C(C3)N(=O)=O
ICV673,O(C)C1=C2C(NC(C(N[C@H](C(N[C@@H](C[C@H]3C(=O)NCC3)C(CO)=O)=O)CC(C)C)=O)=C2)=CC=C1
ICV668,O=C1C=2C(C(=O)NN1CC([C@H](C[C@H]3C(=O)NCC3)NC([C@@H](NC([C@H]([C@H](OC4=CC=CC=C4)C)NC([C@@H](NC(C)=O)[C@@H](C)C)=O)=O)CC(C)C)=O)=O)=CC=CC2
ICV788,O(CC(N1CCCC1)CN(C=2C=CC=CC2)CC=3C=CC=CC3)CC(C)C
ICV40,C(OC(C)(C)C)(=O)N1CCC(OC(N[C@H](C(N[C@@H](C[C@@H]2CCNC2=O)C=O)=O)CC(C)C)=O)CC1
ICV57,[C@H](CC1=CC=CC=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)NC(/C=C/C3=CC=C(N(C)C)C=C3)=O
ICV93,ClC(C=C(C=C1)N(=O)=O)=C1NC([C@@H](NC([C@H](CC(C)C)NC([C@H](C(C)C)NC(N2CCOCC2)=O)=O)=O)CC3=CC=CC=C3)=O
ICV8,C(=O)(N1[C@H](CN[C@@H](CC2=CN=CN2)C=O)C[C@@]3([C@@](C1)(CCCC3)[H])[H])C4=CC=C(C=C4)C5=CC=CC=C5
ICV637,[C@H](CC1CCCCC1)(C(N[C@@H](C[C@H]2C(=O)NCC2)C=O)=O)NC(OC3CCC(F)(F)CC3)=O
